"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-06","LV","Latvia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-06","MT","Malta",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-06","NL","Netherlands",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-06","PT","Portugal",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-06","SI","Slovenia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-06","SK","Slovakia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-07","CY","Cyprus",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-07","CZ","Czech Republic",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-07","EE","Estonia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-07","EL","Greece",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-07","HU","Hungary",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-07","IS","Iceland",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-07","IT","Italy",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-07","LU","Luxembourg",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-07","LV","Latvia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-07","MT","Malta",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-07","NL","Netherlands",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-07","PT","Portugal",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-07","SI","Slovenia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-08","BE","Belgium",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-08","CY","Cyprus",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-08","EE","Estonia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-08","EL","Greece",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-08","HU","Hungary",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-08","IT","Italy",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-08","LT","Lithuania",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-08","LV","Latvia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-08","MT","Malta",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-08","PT","Portugal",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-08","SI","Slovenia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-09","EE","Estonia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-09","EL","Greece",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-09","HU","Hungary",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-09","IE","Ireland",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-09","IS","Iceland",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-09","IT","Italy",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-09","LT","Lithuania",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-09","LV","Latvia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-09","MT","Malta",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-09","PT","Portugal",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-09","SI","Slovenia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-09","SK","Slovakia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-10","AT","Austria",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-10","CY","Cyprus",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-10","EE","Estonia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-10","EL","Greece",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-10","ES","Spain",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-10","IS","Iceland",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-10","IT","Italy",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-10","LT","Lithuania",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-10","LU","Luxembourg",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-10","LV","Latvia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-10","MT","Malta",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-10","NL","Netherlands",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-10","PT","Portugal",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-10","SE","Sweden",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-10","SI","Slovenia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-11","AT","Austria",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-11","BE","Belgium",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-11","CY","Cyprus",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-11","CZ","Czech Republic",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-11","EE","Estonia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-11","EL","Greece",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-11","ES","Spain",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-11","HU","Hungary",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-11","IE","Ireland",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-11","IT","Italy",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-11","LT","Lithuania",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-11","LU","Luxembourg",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-11","LV","Latvia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-11","MT","Malta",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-11","NL","Netherlands",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-11","NO","Norway",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-11","PT","Portugal",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-11","SI","Slovenia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-11","SK","Slovakia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-12","CY","Cyprus",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-12","EE","Estonia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-12","EL","Greece",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-12","ES","Spain",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-12","HU","Hungary",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-12","IE","Ireland",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-12","IS","Iceland",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-12","LT","Lithuania",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-12","LU","Luxembourg",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-12","LV","Latvia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-12","MT","Malta",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-12","NL","Netherlands",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-12","PT","Portugal",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-12","SI","Slovenia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2008-12","SK","Slovakia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-01","BE","Belgium",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-01","CY","Cyprus",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-01","CZ","Czech Republic",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-01","EE","Estonia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-01","EL","Greece",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-01","HU","Hungary",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-01","IE","Ireland",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-01","IS","Iceland",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-01","LT","Lithuania",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-01","LU","Luxembourg",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-01","LV","Latvia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-01","MT","Malta",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-01","NL","Netherlands",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-01","PT","Portugal",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-01","SI","Slovenia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-01","SK","Slovakia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-02","BE","Belgium",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-02","CY","Cyprus",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-02","EE","Estonia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-02","EL","Greece",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-02","IE","Ireland",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-02","IS","Iceland",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-02","LT","Lithuania",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-02","LU","Luxembourg",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-02","LV","Latvia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-02","MT","Malta",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-02","NL","Netherlands",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-02","PT","Portugal",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-02","SI","Slovenia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-02","SK","Slovakia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-03","CY","Cyprus",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-03","CZ","Czech Republic",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-03","EE","Estonia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-03","EL","Greece",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-03","ES","Spain",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-03","IS","Iceland",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-03","LT","Lithuania",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-03","LU","Luxembourg",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-03","LV","Latvia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-03","MT","Malta",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-03","NL","Netherlands",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-03","NO","Norway",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-03","PT","Portugal",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-03","SI","Slovenia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-03","SK","Slovakia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-04","AT","Austria",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-04","BE","Belgium",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-04","CY","Cyprus",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-04","EE","Estonia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-04","EL","Greece",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-04","ES","Spain",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-04","HU","Hungary",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-04","IE","Ireland",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-04","IS","Iceland",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-04","LT","Lithuania",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-04","LU","Luxembourg",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-04","LV","Latvia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-04","MT","Malta",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-04","NL","Netherlands",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-04","PT","Portugal",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-04","SE","Sweden",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-04","SI","Slovenia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-04","SK","Slovakia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-05","AT","Austria",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-05","BE","Belgium",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-05","CY","Cyprus",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-05","CZ","Czech Republic",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-05","EE","Estonia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-05","EL","Greece",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-05","ES","Spain",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-05","HU","Hungary",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-05","IE","Ireland",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-05","IS","Iceland",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-05","IT","Italy",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-05","LU","Luxembourg",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-05","LV","Latvia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-05","MT","Malta",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-05","NL","Netherlands",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-05","NO","Norway",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-05","PT","Portugal",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-05","SI","Slovenia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-05","SK","Slovakia",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-06","BE","Belgium",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-06","CY","Cyprus",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-06","CZ","Czech Republic",0.000000000,""
"Salmonellosis","Serotype AGONA","Reported cases","N","2009-06","EE","Estonia",0.000000000,""
